id_plano_trabalho,situacao_plano_trabalho,ind_orcamento_proprio_plano_trabalho,data_inicio_execucao_plano_trabalho,data_fim_execucao_plano_trabalho,prazo_execucao_meses_plano_trabalho,id_plano_acao,classificacao_orcamentaria_pt,ind_justificativa_prorrogacao_atraso_pt,ind_justificativa_prorrogacao_paralizacao_pt,justificativa_prorrogacao_pt,uf_beneficiario_plano_acao
1156,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,73144,"03 - Secret. Municipal de Administracao - Sme
001 - Div. de Serv. Gerais e Recursos Humanos 
0004.0122.0002.2232 - Construção da Vila Palmeiras ME Proposta nº 09032024-073144",False,False,,
25118,Enviado para Análise,Sim,2024-12-13T00:00:00,2025-12-13T00:00:00,12,66650,0000632-020214.1854227802.376.339039000000.15000000000,False,False,,
6373,Enviado para Análise,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,31180,"UO: Secretaria Municipal de Obras e Serviços Urbanos
Função: 15 Urbanismo
Sub-função:451
Programa: 0003
Ação: 1030 - Construção, reforma e ou ampliação de praças
Natureza da despesa: 44905100
Fonte de recurso: 17063110

Função: 15 Urbanismo
Sub-função:451
Programa: 0003
Ação: 1039 – Abertura e ou pavimentação de vias
Natureza da despesa: 44905100
Fonte de recurso: 17063110

Função: 15 Urbanismo
Sub-função:451
Programa: 0003
Ação: 2036 
Natureza da despesa: 44905100
Fonte de recurso: 17063110

Função: 15 Urbanismo
Sub-função:451
Programa: 0003
Ação: 1031- Urbanização e ou arborização de vias e logradouros
Natureza da despesa: 44905100
Fonte de recurso: 17063110

Função: 15 Urbanismo
Sub-função:451
Programa: 0003
Ação: 1023- Construção, reforma e ou ampliação de prédios públicos
Natureza da despesa: 44905100
Fonte de recurso: 17063110

UO: Secretaria Municipal de Educação
Função: 12
Sub-função:361
Programa: 0005
Ação: 1015- Construção, reforma e ou ampliação de unidades escolares de ensino
Natureza da despesa: 44905100
Fonte de recurso: 17063110

Função: 12
Sub-função: 122
Programa: 0005
Ação: 2016- 
Natureza da despesa: 44905200 – Equipamentos e material permanente
Sub-elemento: 44905218 – Máquinas, utensílios e equipamentos diversos
Fonte de recurso: 17063110

Função: 12
Sub-função: 122
Programa: 0005
Ação: 2024 – Manutenção da secretaria municipal de educação 
Natureza da despesa: 44905200 – Equipamentos e material permanente
Sub-elemento: 44905224 – Mobiliários em geral
Fonte de recurso: 17063110




",False,False,,
15943,Em Complementação,Não,2023-10-02T00:00:00,2026-10-02T00:00:00,36,36380,,False,False,,
20654,APROVADO,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,16407,"Unidade: 13.001 - Secretaria Municipal de Infraestrutura
Função: 15-Urbanismo 
Subfunção: 451-Infraestrutura Urbana
Ação: 1163 Construção e Reforma de Praças Públicas
Natureza da Despesa: 449051 OBRAS E INSTALAÇÕES",False,False,,
23482,Em Complementação,Sim,2023-12-28T00:00:00,2026-12-28T00:00:00,36,42541,utilizado na ATENÇÃO BÁSICA DE SAÚDE em equipamentos,False,False,,
9521,Em Complementação,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,69005,"Construção de feira coberta no Bairro Bandeiras: 02.233.20.691.1003.1081 
Reforma do Estádio Zeca Puglise
Fonte 180",False,False,,
4021,Enviado para Análise,Sim,2024-07-03T00:00:00,2026-07-03T00:00:00,24,66288,13-Cultura / 392-Difusão Cultural ,False,False,,
12818,Enviado para Análise,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,66346,"02.060 Secretaria Municipal de Infra-Estrutura e Desenv. Urbano. 15 451 0025 1007 PAVIMENTAÇÃO DE RUAS E AVENIDAS.
Pavimentação Urbana no valor de R$ 300.000,00 e Rural no valor de R$ 300.000,00
",False,False,,
15274,Em Complementação,Não,2024-12-13T00:00:00,2025-12-13T00:00:00,12,73149,,False,False,,
18988,Em Complementação,Sim,2024-12-12T00:00:00,2025-12-12T00:00:00,12,68741,Recurso em conta ,False,False,,
7504,Em Complementação,Sim,2023-12-26T00:00:00,2026-12-26T00:00:00,36,41669,"ORGÃO: 031300 -SECRETARIA MUNICIPAL DE INFRAESTRUTURA
UNIDADE: 03.13.01 SECRETARIA MUNICIPAL DE INFRAESTRUTURA
15.451.033.1010 CONSTRUÇÃO E REFORMA DE EDIFICAÇÕES PÚBLICAS
4.4.9.0.51.00.00 Obras e Instalações
3.3.9.0.30.00.00 Material de Consumo


",False,False,,
20744,Em Complementação,Sim,2023-08-30T00:00:00,2025-08-30T00:00:00,24,37240,"04779 24.02.00 4.4.90.51.00 15 451 5003 1086 05 8000021
",False,False,,
28176,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,14828,"Secretaria Municipal de Obras, Infra-estrutura e Transporte
15.451.0113 1009000  - Pavimentação asfáltica e obras complementares de infraestrutura
Natureza de despesa: 44905100 - Obras e instalações",False,False,,
9801,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,65738,Crédito Suplementar sem compensação.,False,False,,
7858,Em Complementação,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,9624,"ÓRGÃO..........................................02 GABINETE DO PREFEITO
UNIDADE.....................................04 DEPTO DE ESPORTE, TURISMO E LAZER
FUNÇÃO.......................................27 DESPORTO E LAZER
SUBFUNÇÃO.............................812 DESPORTO COMUNITÁRIO
PROGRAMA................................005 SAÚDE E INTEGRAÇÃO NO ESPORTE
PROJETO/ATIVIDADE..........04 1183 REFORMA DO GINÁSIO MUNICIPAL DE ESPORTES
ELEMENTO DESPESA...........4.4.90.51.00.00.00 OBRAS E INSTALAÇÕES
SUB ELEM. DESPESAS.................4.4.90.51.99.00.00 OUTRAS OBRAS E INSTALAÇÕES
FONTE DE RECURSOS.................1222 EMENDA PARLAMENTAR INDIIV. ESPECIAL
",False,False,,
17666,Enviado para Análise,Sim,2023-08-30T00:00:00,2024-08-30T00:00:00,12,38998,"06 - Secretaria de Transporte e Urbanismo
06.01 - Divisão de Urbanismo
15.452.0022 - Serviços de Utilidade Publica
4.4.90.00.00.00.00.00.5078 - Aplicações Diversas",False,False,,
4356,Em Complementação,Não,2024-06-25T00:00:00,2027-06-25T00:00:00,36,74639,,False,False,,
9890,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,32673,"5.800.0024 - 4.4.90.51
5.800.0033 - 4.4.90.51",False,False,,
22688,Em Elaboração,Sim,2023-03-29T00:00:00,2025-03-29T00:00:00,24,17824,"10.01. - Secretaria de Saúde
10.302.1003.1.020 - Construção, Reforma e Ampliação de Unidade de Saúde
4.4.90.51.00 - Obras e Instalações

07.01. - Secretaria de Desenvolvimento Urbano e Meio Ambiente
15.451.0402.1.007 - Construção de Praças, Parques e unidades urbanísticas
4.4.90.51.00 - Obras e Instalações
",False,False,,
29605,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,38634,15.451.0021.1.036 - RECUPERAÇÃO DE VICINAL PONTOS CRÍTICOS,False,False,,
26094,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,69614,"ESPORTE- 02.04.005.27.812.2701.2066.33.90.30.000 FONTE 1706 FICHA 339
OBRAS 02.005.001.26.782.2606.2090.33.90.3000 FONTE 1706 FICHA 405 E 407.

CULTURA 02.004.13.392.1301.2059.33.90.3900 FONTE 1706 FICHA 333

SEGURANÇA PUBLICA 02.005.001.33.90.3900 FONTE 1706 FICHA 377

INVESTIMENTO  02.05.01.15.452.1501.1029.44.90.51.00 - Ficha 423 - FONTE 2706
",False,False,,
16725,Enviado para Análise,Sim,2024-12-12T00:00:00,2025-10-12T00:00:00,10,66206,"
44.90.52 - Aquisição de esquipamentos - Aquisição de máquina varredeira e/ou máquina para capinação.",False,False,,
17112,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,36173,"06.001.20.606.0017.2027
08.004.15.452.0023.2040
09.001.27.812.0016.1009",False,False,,
25670,Enviado para Análise,Sim,2020-06-26T00:00:00,2021-06-26T00:00:00,12,4779,"Órgão: 01.00 – Prefeitura do Município de Correia Pinto
Função: 08 -  Infraestrutura Urbana
Sub-função: 812- Desporto Comunitária
Programa 007 – Deporto em Geral
Projeto: 2085 – Manutenção do Fundo de Esporte do Município
Dotação: 44900000- Aplicações diretas - Despesas de capital
",False,False,,
29266,Enviado para Análise,Sim,2022-07-01T00:00:00,2023-07-01T00:00:00,12,21386,"Elemento - código de despesa 33350430700000000000 - Instituição de caráter cultural
Elemento - código de despesa 34450420102000000000 - Entidades Assistenciais ou Culturais",False,False,,
23763,Enviado para Análise,Sim,2023-10-02T00:00:00,2026-10-02T00:00:00,36,31484,4.4.9.0.52.00.00. EQUIPAMENTOS E MATERIAL PERMANENTE,False,False,,
7983,Enviado para Análise,Sim,2024-06-25T00:00:00,2027-06-25T00:00:00,36,67096,"11– SMI – Secretaria Municipal de Infraestrutura
452 – Serviços Urbanos
58 – Melhoramento da Infraestrutura Urbana
1050 – Infraestrutura Urbana - Obras, Máquinas e Equipamentos",False,False,,
19257,Enviado para Análise,Sim,2024-12-12T00:00:00,2027-12-12T00:00:00,36,69619,02.06.04.15.452.1502.2095 - 4.4.90.52.99 - FONTE: 2.706.000.3110 (AQUISIÇÃO DE PARQUES INFANTINS PARA INSTALAÇÃO EM PRAÇAS MUNICIPAIS),False,False,,
16266,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,14080,"Poder: 02 – Poder Executivo
Órgão: 02 – Prefeitura Municipal de Caldeirão Grande
Secretaria: 2.07 - Secretaria Municipal de Infraestrutura, Serviços Públicos e Desenvolvimento Urbano 
Unidade: 2.07.01 Secretaria Municipal de Infraestrutura, Serviços Públicos e Desenvolvimento Urbano
Projeto: - 15.451.5.1.010 – Construção e Reforma de Praças, parques e logradouros públicos
Elemento: 449051.00 
Fonte:27063110

Unidade - 2.07.01 - SECRETARIA DE INFRA-ESTRUTURA. SERVIÇOS PÚBLICOS E DESENVOLVIMENTO URBANO
Ação 2.040- MANUTENÇÃO DA SECRETARIA DE INFRA-ESTRUTURA, SERVIÇOS PÚBLICOS E DESENVOLVIMENTO URBANO
Elemento - 3.3.90.30.00- Material de Consumo
Fonte 55-Transferência Especial da União


Unidade 2.07.01  SECRETARIA DE INFRA-ESTRUTURA, SERVIÇOS PÚBLICOS E DESENVOLVIMENTO URBANO
Ação 2.040- MANUTENÇAO DA SECRETARIA DE INFRA-ESTRUTURA, SERVIÇOS PÚBLICOS E DESENVOLVIMENTO URBANO
Elemento 3.3.90.30.00- Material de Consumo Fonte - 55-Transferência Especial da União/ 17063110- Transferência Especial da União/ 1.708.3110- (CO 3110) - Transferência Especial da União
",False,False,,
5546,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,64591,"3.3.90.30.00.00 - MATERIAL DE CONSUMO
3.3.90.39.00.00 - DESPESAS COM PESSOAS JURIDICAS
4.4.90.51.00.00 - OBRAS E INSTALAÇÕES",False,False,,
3222,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,69574,"Órgão: 02 - EXECUTIVO
Unidade: 08 - SECRETARIA MUNICIPAL DE OBRAS PÚBLICAS
Sub-Unidade: 01 - ADMINISTRATIVO
Função: 15- URBANISMO
Sub-Função: 451 - INFRA-ESTRUTURA URBANA
Programa: 0015 - PAVIMENTAÇÃO ASFÁLTICA E POLIÉDRICA
Atividade: 1.057- EXECUÇÃO DA PAVIMENTAÇÃO: DE VIAS EM ASFALTO, PARALELEPÍPEDO, PISO INTERTRAVADO, CONCRETO; DE BASES; DAS SARJETAS E DRENAGEM DAS VIAS DE ACESSO 
Categoria: 4000.00.00 - DESPESAS DE CAPITAL
Modalidade: 4490.00.00- APLICAÇÕES DIRETAS
Elemento: 4490.51.00 - OBRAS E INSTALAÇÕES
Sub-Elemento: 4490.51.01 - OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO
Fonte de recurso: 1.706.00 - Transferência Especial da União
",False,False,,
9714,APROVADO,Sim,2023-12-11T00:00:00,2025-12-11T00:00:00,24,31610,"02-PODER EXECUTIVO
10- SECRETARIA MUNICIPAL DE OBRAS E PLANEJAMENTO
01-SECRETARIA MUNICIPAL DE OBRAS E PLANEJAMENTO
154541503.1063.000-CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DE PRAÇAS, PARQUES E JARDINS
4.4.90.52.00-OBRAS E INSTALAÇÕES

03-ENTIDADE SUPERVISIONADA
12-ENTIDADE SUPERVISIONADA
02-FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
08.306.0807.2258.0000-MANUTENÇÃO DO SERVIÇOS DE SEGURANÇA ALIMENTAR, NUTRICIONAL E COZINHA COMUNITÁRIA
3.3.90.30.07- MATERIAL DE CONSUMO
1",False,False,,
7967,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,70586,"27 812 1005 1022 Implantação, Modernização, Estruturação de Infraestrutura Esportiva",False,False,,
27147,Enviado para Análise,Sim,2020-06-26T00:00:00,2021-06-26T00:00:00,12,4666,"Ficha: 01228 
Dotação: 01.04.30 | 04.122.0018.2095 | 05 | 800.0001 | 3.3.90.30.00",False,False,,
8944,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,34256,"7 SECRETARIA MUNICIPAL DE OBRAS E SERV. PUBLICO
1 SECRETARIA DE OBRAS E SERVIÇOS PUBLICOS
1.009 - PAVIMENTAÇÃO ASFALTICA 
NATUREZA DA DESPESA - 4.4.90.51  OBRAS E INSTALAÇÕES",False,False,,
29077,Enviado para Análise,Sim,2023-09-29T00:00:00,2026-09-29T00:00:00,36,35134,"2213 - Parcerias com Entidades Não Governamentais
2196 - Atividades Culturais - Festivais, Feiras e Eventos
2199 - Manutenção dos Centros Comunitários",False,False,,
24722,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,35937,"EXERCÍCIO 2023
SECRETARIA 10
UNIDADE ORÇAMENTÁRIA 1001
PROJETO ATIVIDADE 1.129
CLASIFICAÇÃO ECONOMICA: 449051",False,False,,
19274,Enviado para Análise,Sim,2023-03-29T00:00:00,2026-03-29T00:00:00,36,19242,"Especificação: Recursos de Transferências Especiais da União
FUN: 04, SUBF: 122, PRG 705, ID:2, P/A:030, C/A:0001
Categoria: 4, Grupo da Despesa: 4, Modalidade: 90, Elemento da despesa: 52, IAG: 0, Fonte: 97, IPU: 1
Valor: R$100.000.000,00
",False,False,,
27519,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,19481,OBRAS E INSTALAÇÕES,False,False,,
14589,Enviado para Análise,Sim,2021-09-24T00:00:00,2024-09-24T00:00:00,36,10193,"Aquisição de mata-burros para instalação nas estradas vicinais do município de Itaguara/MG.
02.02046.26.782.0019.1013.4.4.90.51.00
02.02046.26.782.0019.1013.4.4.90.51.00

Aquisição imediata de roçadeira hidráulica articulada atendendo a demanda da Secretaria M. de Obras.
02.02046.04.122.0019.1059.4.4.90.52.00

Construção de muro em campo de futebol: 
02.02091.27.812.0023.1027-4.4.90.51.01
02.02091.27.812.0023.1027-4.4.90.51.02

Aquisição de veículo: Ambulância Tipo A - Simples remoção para a Secretaria Municipal de Saúde 
02.02012.10.302.0042.2080.4.4.90.52.00

Pavimentação asfáltica em CBUQ em diversas vias públicas urbanas do Município de Itaguara/MG
02.02047.15.451.0020.1023.4.4.90.51.00.1.706.000

Aquisição imediata de lixeiras para atender as demandas da Secretaria de Obras.
02.02041.04.122.0032.2016.4.4.90.52.00

Aquisição de imediata de capinadeira mecânica e escova de aço para reposição, atendendo a solicitação da Secretaria Municipal de Infraestrutura.
02.02041.04.122.0032.2016.4.4.90.52.00.2.706.000

Execução de obra de Pavimentação – Calçamento em alvenaria poliédrica em estrada vicinal – Morro da Bucaina, Zona Rural, no Município de Itaguara/MG, em atendimento à solicitação da Secretaria Municipal de Infraestrutura do Município de Itaguara/MG.
02.02046.26.782.0019.1013.4.4.90.51.00.1.706.000",False,False,,
9090,Enviado para Análise,Sim,2024-12-12T00:00:00,2026-12-12T00:00:00,24,72238,"Dotação orçamentária: 04.08.122.2071
Função : 8 -Assitência Social
SUB-FUNÇÃO: 122-Administraçaõ geral
AÇÃO ORÇAMENTÁRIA: 2071- Manutenção das atividades da SEMTRAS
NATUREZA DA DESPESA: 4490.51.00.00 - Obras e Instalações



FUNÇÃO: 27- Desporto e Lazer
SUB-FUNÇÃO: 451- Infraestrutura Urbana
AÇÃO ORÇAMENTÁRIA: 0007- Incentivo a Cultura, Desporto e Turismo 
ELEMENTO DE DESPESA: 1033-Ação voltada ao desenvolvimento de atividades recreativas e desportivas
NATUREZA DA DESPESA: 44.90.51.00.00-Obras e Instalações
FONTE:1700

",False,False,,
27401,Em Complementação,Sim,2023-08-30T00:00:00,2024-01-30T00:00:00,5,37412,"4.4.90.52.99 - OUTROS MATERIAIS PERMANENTES

20.606.0038.1002.0000 - AQUISIÇÕES DE EQUIPAMENTOS E MATERIAIS PERMANENTES ",False,False,,
8105,Enviado para Análise,Sim,2022-07-01T00:00:00,2022-11-01T00:00:00,4,14507,"04.122.0012-1008-AQUISIÇÃO DE MATERIAL PERMANENTE

15.451.0147-2142-MANUTENÇÃO DOS SERVIÇOS DE INFRAESTRUTURA",False,False,,
10526,Enviado para Análise,Sim,2023-08-30T00:00:00,2026-08-30T00:00:00,36,35271,"        Órgão: 06 - Departamento Municipal de Obras e Infraestrutura
	Unidade: 01 - Departamento Municipal de Obras e Infraestrutura
	Função:  26 - Transporte
	Sub-função: 782 - Transporte Rodoviário
	Programa: 108 - Sistema Viário Municipal
	Natureza da despesa: 449051 - Obras e instalações 
	
	E
	
        Órgão: 06 - Departamento Municipal de Obras e Infraestrutura
	Unidade: 01 - Departamento Municipal de Obras e Infraestrutura
	Função:  27 - Desporto e Lazer 
	Sub-função: 813 - Lazer
	Programa: 114 - Centros Comunitários
	Natureza da despesa: 449051 - Obras e instalações ",False,False,,
10569,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,11550,"DOTAÇÃO ORÇAMENTARIA  NECESSARIA 
Objeto : Aquisição de materiais e serviços diversos para Atenção Básica
Dotação Orçamentaria 
Orgão -  05 – Sec.Munic. de Saúde e Ação Social
Unidade – 04 - Convênios
Função – 10 Saúde
Sub Função – 301 – Atenção Básica
Programa – 0107 – Assistência Médica a População
Projeto /atividade - 2154 PROG. DE ASSIST. BASICA-PAB-FIXO
Natureza - Custeio
Elemento Despesa 339030 – Material de Consumo
Elemento Despesa 339039 – Outros Serv. Terc. P. Jurídica
",False,False,,
3658,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,65133,"Órgão - 06 - Secretaria de Viação, Obras e Urbanismo
Unidade - 002 - Divisão de Serviços Urbanos
Função - 15 - Urbanismo
Sub-função - 451 - Infra-Estrutura Urbana
Programa - 0007 - Desenvolvimento e Progresso Urbano
Projeto - 1.003 - Pavimentação Asfáltica
Natureza da Despesa - 4.4.90.51 - Obras e Instalações
",False,False,,
4702,Em Complementação,Sim,2024-07-03T00:00:00,2024-11-03T00:00:00,4,69295," 15 451100710750000 CONST. REFOR. DE VIAS URBANAS COM REPOSICÃO DE PARALELE. E/OU ASFALTICO
27 812100710810000 CONST/RECUP. E/OU REFORMA DE QUAD. ESPORTIVAS E ACADEMIAS DA CIDADE
",False,False,,
7843,Em Complementação,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,67522,"CALÇAMENTO,  REFORMA GINASIO, REFORMA PREFEITURA e CENTRAL DE VELORIOS.
",False,False,,
17966,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,14074,"02.0009.01.0011.27.812.1022.4.4.9.0.51 - OUTRAS OBRAS E INSTALAÇÕES
02.0009.01.0012.15.451.1007.4.4.9.0.51 - OUTRAS OBRAS E INSTALAÇÕES
02.0009.01.0014.26.782.1002.4.4.9.0.51 - OUTRAS OBRAS E INSTALAÇÕES
02.0009.01.0012.15.451.1012.4.4.9.0.51 - OUTRAS OBRAS E INSTALAÇÕES
02.0009.01.0015.15.451.1008.4.4.9.0.51 - OUTRAS OBRAS E INSTALAÇÕES
02.0009.01.0012.15.451.1003.4.4.9.0.51 - OUTRAS OBRAS E INSTALAÇÕES
02.0003.01.0007.04.122.2003.4.4.9.0.52 - APARELHOS E EQUIPAMENTOS PARA ESPORTES E DIVERSÕES
02.0009.01.0012.15.451.1007.4.4.9.0.52.99.-  OUTROS MATERIAIS PERMANENTES
",False,False,,
9331,Em Complementação,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,19924,"Aquisição de Imóvel para o Parque Ecológico em Sapucaia PÁ.com a Fonte Orçamentária 16.482.1203.1007.0000. Com a finalidade de o projeto proposto tem como finalidade de lazer, turismo e qualidade de vida para quem mora no município, serviço este que será de grande benefício para o município de Sapucaia e cidades vizinhas, visto que a construção do parque ecológico contribuirá para a população um ar mais puro da áreas arborizadas, além de aliviar o estresse da rotina moderna, o indivíduo afasta a possibilidade até mesmo de desenvolver doenças com depressão e ansiedade.",False,False,,
31548,Enviado para Análise,Sim,2024-07-03T00:00:00,2027-07-03T00:00:00,36,73340,"Os recursos oriundos desta emenda especial foram inseridos no orçamento público municipal por meio da Nota de liquidação nº. 683/1, na qual prevê abertura de crédito adicional especial para realização das despesas, conforme citado abaixo:

Entidade 2. Prefeitura Municipal de Iacanga
Órgão: 02 Prefeitura Municipal de Iacanga
Unidade Orçamentária: 02 EXECUTIVO
Unidade Executora: 02.07.02 MANUTENÇÃO DO ENSNO FUNDAMENTAL
Classificação Funcional Programática:
15 Urbanismo – 451 Infraestrutura Urbana
Finalidade: Pavimentação asfáltica em diversas vias do Município, tipo CBUQ, Convênio nº 100215/2022/SDR – NOSSA RUA 
Fonte de Recursos 05 – Transferências e Convênios Federal – Vinculados 
Demanda: Plano de Ação 09032022-016622/2022 – Ministério da Economia – Emenda Parlamentar 
Categoria Econômica / Grupo de Natureza de Despesa / Elemento de Despesa:
4.4.90.51.99 Outras Obras e Instalações
12.361.0015.1146.0000 Construção do Centro Educacional – CIEM 
",False,False,,
9317,Em Complementação,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,65559,"Órgão: 08
Unidade: 0801
44906100000000 aquisição de imóveis
Projeto atividade 1014 - apoiar a instalação de novas empresas no município
1013 construção e reforma de habitações populares
44905100000000 - obras e instalações",False,False,,
31529,Enviado para Análise,Sim,2022-07-01T00:00:00,2023-01-01T00:00:00,6,17298,"08.01 – Secretaria de Agricultura e Pecuária.
2132 – Programa Secagem e Armazenagem de Grãos.
449051 – Obras e Instalações. (5298).",False,False,,
28261,Enviado para Análise,Sim,2023-12-26T00:00:00,2025-12-26T00:00:00,24,41995,"OBRAS DE INFRA ESTRUTURA URBANA NO MUNICÍPIO DE PORTO 
NACIONAL - TO",False,False,,
13162,Em Complementação,Sim,2024-07-03T00:00:00,2025-07-03T00:00:00,12,74077,"02.09.15.451.1011.1.10- 4.4.90.30
02.09.15.451.1011.1.10- 4.4.90.36
02.09.15.451.1011.1.10- 4.4.90.39",False,False,,
11984,Em Complementação,Sim,2023-08-30T00:00:00,2024-08-30T00:00:00,12,33133,"2008.01.01.15.451.0501.3.025-44905103000 - 17060003110– Melhoria de Vias Públicas;
2006.02.02.10.301.0201.3.013.-449006101000 – 170600003110 – Saúde;
2004.02.16.48.1012.63.007-44905100000 – Construção e Reforma de Habitações Rurais;
2004.02.16.482.0126.3.008-44905100000 – Construção e Reforma de Habitações Urbanas;
2008.01.15.122.0106.3.024-44905100000 - 17060003110– Construção e Melhoria de Prédios Públicos

2007.03.03.13.392.0472.2.079-33903999000 – 17060003110 – 3110 - Cultura
2007.01.01.12.364.0410.2.066-33901800000 – 17060003110 – Educação
2008.01.01.15.451.0501.2.085-33903999000 – 17060003110 – Manutenção do Serviço de Vias Urbanas
2008.01.01.26.782.0710.2095-33903999000 – 17060003110 – Manutenção de Estradas Vicinais
",False,False,,
6750,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,16606,02.07.15	12.365.20210.2.0002	4.4.90.51,False,False,,
1980,Enviado para Análise,Sim,2023-10-02T00:00:00,2024-10-02T00:00:00,12,39089,"Órgão: 11 - Secretaria Municipal de Esporte e lazer
Unidade: 01 - Secretaria Municipal de Esporte e lazer
Ação: 1014 - Ampliação e Manutenção do Complexo Esportivo
Elemento: 449051 - Obras e instalações 

Execução de Obra de dois playgrounds infantis com paisagismo, arborização e uma pista de skate em concreto locados ao Complexo Esportivo do município de Palmitinho/RS",False,False,,
14293,Enviado para Análise,Sim,2023-12-11T00:00:00,2026-12-11T00:00:00,36,33635,"PODER	02	PODER EXECUTIVO
ORGÃO	04	SECRETARIA DE SAUDE
UNIDADE	00	SECRETARIA DE SAUDE
		
FUNÇÃO	10	saúde
SUBFUNÇÃO	122	Administração Geral
PROGRAMA	0023	APOIO ADMINISTRATIVO
PROJ/ATIV	2054	MANUTENÇÃO DA SECRETARIA DE SAÚDE
AÇÃO	0000	MANUTENÇÃO DA SECRETARIA DE SAÚDE
		
NATUREZA DA DESPEZA	3.3.90.30.00	MATERIAL DE CONSUMO

PODER	02	PODER EXECUTIVO
ORGÃO	04	SECRETARIA DE SAUDE
UNIDADE	00	SECRETARIA DE SAUDE
		
FUNÇÃO	10	saúde
SUBFUNÇÃO	122	Administração Geral
PROGRAMA	0023	APOIO ADMINISTRATIVO
PROJ/ATIV	2054	MANUTENÇÃO DA SECRETARIA DE SAÚDE
AÇÃO	0000	MANUTENÇÃO DA SECRETARIA DE SAÚDE
		
NATUREZA DA DESPEZA	3.3.90.30.00	MATERIAL DE CONSUMO

PODER	02	PODER EXECUTIVO
ORGÃO	04	SECRETARIA DE SAUDE
UNIDADE	00	SECRETARIA DE SAUDE
		
FUNÇÃO	10	saúde
SUBFUNÇÃO	122	Administração Geral
PROGRAMA	0023	APOIO ADMINISTRATIVO
PROJ/ATIV	2054	MANUTENÇÃO DA SECRETARIA DE SAÚDE
AÇÃO	0000	MANUTENÇÃO DA SECRETARIA DE SAÚDE
		
NATUREZA DA DESPEZA	3.3.90.39.00	OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA
",False,False,,
30293,Enviado para Análise,Sim,2024-06-25T00:00:00,2027-06-25T00:00:00,36,73241,"07.01 - SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS URBANOS 
15.451.0004.1009 - Capeamentos e Recapeamentos de vias urbanas 
4.4.90.51 - OBRAS E INSTALACOES
706 - Emendas de transferência especial ",False,False,,
12814,APROVADO,Sim,2024-12-13T00:00:00,2027-12-13T00:00:00,36,74550,010901.15.4510001.1001-449051,False,False,,
15346,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,12926,Dotação 2618 - 12.02.00.17.512.0013.1.0063.4.4.90.51.00.00 - Construção e Melhorias em Redes de Drenagens Pluvial,False,False,,
24762,Enviado para Análise,Sim,2021-08-02T00:00:00,2024-08-02T00:00:00,36,12682,LEI 1.320 DE 15 DE DEZEMBRO DE 2020.,False,False,,
31195,Enviado para Análise,Sim,2020-06-26T00:00:00,2021-01-26T00:00:00,7,4150,15.451.0903.1.090.4.4.90.51.99,False,False,,TO
26930,Enviado para Análise,Sim,2022-07-01T00:00:00,2025-07-01T00:00:00,36,20889,"Secretaria Municipal de Meio Ambiente e Desenvolvimento Rural.
4.4.90.52.00 - Aquisição de Máquinas e Equipamentos.
",False,False,,
