id_empenho,id_minuta_empenho,numero_empenho,situacao_empenho,descricao_situacao_empenho,tipo_documento_empenho,descricao_tipo_documento_empenho,status_processamento_empenho,ug_responsavel_empenho,ug_emitente_empenho,descricao_ug_emitente_empenho,fonte_recurso_empenho,plano_interno_empenho,ptres_empenho,grupo_natureza_despesa_empenho,natureza_despesa_empenho,subitem_empenho,categoria_despesa_empenho,modalidade_despesa_empenho,cnpj_beneficiario_empenho,nome_beneficiario_empenho,uf_beneficiario_empenho,numero_ro_empenho,data_emissao_empenho,prioridade_desbloqueio_empenho,valor_empenho,id_plano_acao
17094,2022NME000010313,2022NE007567,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207606.0,4,444041,41,INVESTIMENTO,40,84745363000146,MUNICIPIO DE PARECIS,RO,2022RO007608,2022-05-17,34,500000.0,15517
17088,2022NME000010307,2022NE007571,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207606.0,4,444041,41,INVESTIMENTO,40,04092680000171,MUNICIPIO DE PIMENTA BUENO,RO,2022RO007612,2022-05-17,35,120000.0,15511
17089,2022NME000010308,2022NE007575,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207606.0,4,444041,41,INVESTIMENTO,40,63762025000142,MUNICIPIO DE ALTO PARAISO,RO,2022RO007616,2022-05-17,20,100000.0,15512
17091,2022NME000010310,2022NE007577,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207606.0,4,444041,41,INVESTIMENTO,40,63787071000104,MUNICIPIO DE MIRANTE DA SERRA,RO,2022RO007618,2022-05-17,30,450000.0,15514
17101,2022NME000010320,2022NE007578,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207606.0,4,444041,41,INVESTIMENTO,40,63762041000135,MUNICIPIO DE CORUMBIARA,RO,2022RO007619,2022-05-17,25,500000.0,15527
17090,2022NME000010309,2022NE008435,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207606.0,4,444041,41,INVESTIMENTO,40,63761944000100,MUNICIPIO DE GOVERNADOR JORGE TEIXEIRA,RO,2022RO008476,2022-06-10,27,200000.0,15513
17119,2022NME000010338,2022NE007806,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01612484000192,MUNICIPIO DE SANTO ANTONIO DO RETIRO,MG,2022RO007847,2022-05-17,33,400000.0,15548
17118,2022NME000010337,2022NE007807,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18303271000181,MUNICIPIO DE SERRO,MG,2022RO007848,2022-05-17,32,140000.0,15547
17108,2022NME000010327,2022NE007812,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18404749000160,MUNICIPIO DE AGUAS FORMOSAS,MG,2022RO007853,2022-05-17,43,150000.0,15534
17106,2022NME000010325,2022NE007816,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01612502000136,MUNICIPIO DE CATUTI,MG,2022RO007857,2022-05-17,70,70000.0,15532
23943,2023NME000019492,2023NE000602,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612578000161,MUNICIPIO DE FLORESTA DO PIAUI,PI,2023RO000638,2023-07-05,22,600000.0,30919
17112,2022NME000010331,2022NE007830,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18392522000141,MUNICIPIO DE LAJINHA,MG,2022RO007871,2022-05-17,23,130000.0,15539
17110,2022NME000010329,2022NE007831,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18298190000130,MUNICIPIO DE CAMPOS ALTOS,MG,2022RO007872,2022-05-17,5,150000.0,15537
17120,2022NME000010339,2022NE007845,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01612495000172,MUNICIPIO DE NINHEIRA,MG,2022RO007886,2022-05-17,44,200000.0,15550
17115,2022NME000010334,2022NE007852,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18668624000147,MUNICIPIO DE MUZAMBINHO,MG,2022RO007893,2022-05-17,21,500000.0,15542
17117,2022NME000010336,2022NE007856,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18349936000198,MUNICIPIO DE RIO DO PRADO,MG,2022RO007897,2022-05-17,31,250000.0,15546
17116,2022NME000010335,2022NE007857,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18114215000107,MUNICIPIO DE PEDRA DOURADA,MG,2022RO007898,2022-05-17,29,120000.0,15544
17114,2022NME000010333,2022NE007858,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18385088000172,MUNICIPIO DE MANHUACU,MG,2022RO007899,2022-05-17,35,500000.0,15541
17105,2022NME000010324,2022NE007859,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01615421000190,MUNICIPIO DE GOIABEIRA,MG,2022RO007900,2022-05-17,6,150000.0,15531
17107,2022NME000010326,2022NE007860,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01614283000124,MUNICIPIO DE CRISOLITA,MG,2022RO007901,2022-05-17,18,150000.0,15533
23942,2023NME000019491,2023NE001216,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612594000154,MUNICIPIO DE MORRO CABECA NO TEMPO,PI,2023RO001252,2023-07-05,146,200000.0,30918
23941,2023NME000019490,2023NE002734,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612577000117,MUNICIPIO DE FRANCISCO MACEDO,PI,2023RO002770,2023-07-05,167,100000.0,30917
23939,2023NME000019488,2023NE003933,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,06554117000101,MUNICIPIO DE LANDRI SALES,PI,2023RO003969,2023-07-05,147,200000.0,30909
23940,2023NME000019489,2023NE005495,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,333041,33,CUSTEIO,30,06553481000149,ESTADO DO PIAUI,PI,2023RO005531,2023-07-05,24,2000000.0,30913
23955,2023NME000019504,2023NE007640,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,07165549000185,MUNICIPIO DE AROEIRAS DO ITAIM,PI,2023RO007676,2023-07-06,94,150000.0,30946
17109,2022NME000010328,2022NE007861,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18094748000166,MUNICIPIO DE ALTO RIO DOCE,MG,2022RO007902,2022-05-17,15,150000.0,15535
17113,2022NME000010332,2022NE007868,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18279125000168,MUNICIPIO DE LASSANCE,MG,2022RO007909,2022-05-17,11,100000.0,15540
23945,2023NME000019494,2023NE001051,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,06554356000153,MUNICIPIO DE BOM JESUS,PI,2023RO001087,2023-07-05,96,250000.0,30921
23952,2023NME000019501,2023NE001432,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,06553655000173,MUNICIPIO DE SAO JOAO DO PIAUI,PI,2023RO001468,2023-07-05,151,100000.0,30939
23944,2023NME000019493,2023NE001439,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612565000192,MUNICIPIO DE BARRA D'ALCANTARA,PI,2023RO001475,2023-07-05,95,200000.0,30920
23951,2023NME000019500,2023NE001851,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,06553622000123,MUNICIPIO DE CARACOL,PI,2023RO001887,2023-07-05,103,250000.0,30938
23946,2023NME000019495,2023NE001965,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,41522145000130,MUNICIPIO DE SAO BRAZ DO PIAUI,PI,2023RO002001,2023-07-05,148,100000.0,30929
23953,2023NME000019502,2023NE002110,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,06554158000190,MUNICIPIO DE FLORES DO PIAUI,PI,2023RO002146,2023-07-05,140,203518.0,30940
23949,2023NME000019498,2023NE007593,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612569000170,MUNICIPIO DE CAPITAO GERVASIO OLIVEIRA,PI,2023RO007629,2023-07-06,102,400000.0,30932
23947,2023NME000019496,2023NE003199,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,41522368000105,MUNICIPIO DE JACOBINA DO PIAUI,PI,2023RO003235,2023-07-05,23,500000.0,30930
23956,2023NME000019505,2023NE003603,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,41522251000113,MUNICIPIO DE BURITI DOS MONTES,PI,2023RO003639,2023-07-05,99,100000.0,30947
23950,2023NME000019499,2023NE003807,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612576000172,MUNICIPIO DE GUARIBAS,PI,2023RO003843,2023-07-05,150,200000.0,30933
23954,2023NME000019503,2023NE007437,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,07102106000145,MUNICIPIO DE DIRCEU ARCOVERDE,PI,2023RO007473,2023-07-06,153,21677.0,30945
23958,2023NME000019507,2023NE000548,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612567000181,BREJO DO PIAUÍ,PI,2023RO000584,2023-07-05,97,200000.0,30951
23957,2023NME000019506,2023NE003040,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,41522301000162,LAGOA DO BARRO DO PIAUÍ,PI,2023RO003076,2023-07-05,149,100000.0,30948
20042,2022NME000013261,2022NE002869,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207067.0,4,444041,29,INVESTIMENTO,40,75771279000106,MUNICIPIO DE CALIFORNIA,PR,2022RO002910,2022-05-17,1241206,320000.0,18643
17135,2022NME000010354,2022NE000081,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,17097791000112,MUNICIPIO DE MONTALVANIA,MG,2022RO000122,2022-05-17,24,150000.0,15573
23959,2023NME000019508,2023NE004208,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612582000120,JUAZEIRO DO PIAUÍ,PI,2023RO004244,2023-07-05,158,100000.0,30952
17130,2022NME000010349,2022NE007814,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18449132000160,MUNICIPIO DE FRUTAL,MG,2022RO007855,2022-05-17,8,150000.0,15567
17123,2022NME000010342,2022NE007822,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,17947631000115,MUNICIPIO DE ANTONIO PRADO DE MINAS,MG,2022RO007863,2022-05-17,2,80000.0,15555
17128,2022NME000010347,2022NE007823,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,19769660000160,MUNICIPIO DE CONSELHEIRO PENA,MG,2022RO007864,2022-05-17,4,200000.0,15564
17136,2022NME000010355,2022NE007824,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,16854531000181,MUNICIPIO DE OLIVEIRA,MG,2022RO007865,2022-05-17,28,140000.0,15574
17126,2022NME000010345,2022NE007832,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18094805000107,MUNICIPIO DE CIPOTANEA,MG,2022RO007873,2022-05-17,14,100000.0,15561
17122,2022NME000010341,2022NE007834,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,26218636000106,MUNICIPIO DE CATUJI,MG,2022RO007875,2022-05-17,1,150000.0,15553
17124,2022NME000010343,2022NE007835,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,16971376000183,MUNICIPIO DE ATALEIA,MG,2022RO007876,2022-05-17,20,70000.0,15556
17132,2022NME000010351,2022NE007840,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18404863000190,MUNICIPIO DE LADAINHA,MG,2022RO007881,2022-05-17,10,400000.0,15569
17125,2022NME000010344,2022NE007844,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18803072000132,MUNICIPIO DE BOCAIUVA,MG,2022RO007885,2022-05-17,9,90000.0,15558
17129,2022NME000010348,2022NE007849,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18650952000116,MUNICIPIO DE ESPINOSA,MG,2022RO007890,2022-05-17,3,90000.0,15566
17131,2022NME000010350,2022NE007851,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18349928000141,MUNICIPIO DE JORDANIA,MG,2022RO007892,2022-05-17,19,380000.0,15568
17137,2022NME000010356,2022NE007867,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18671271000134,MUNICIPIO DE OURO FINO,MG,2022RO007908,2022-05-17,48,500000.0,15575
17134,2022NME000010353,2022NE008439,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18602078000141,MUNICIPIO DE LAGOA FORMOSA,MG,2022RO008480,2022-06-10,12,150000.0,15571
23962,2023NME000019511,2023NE004807,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,18404954000125,MUNICIPIO DE FRONTEIRA DOS VALES,MG,2023RO004843,2023-07-05,69,100000.0,30961
23966,2023NME000019515,2023NE005876,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,18414573000127,MUNICIPIO DE ITAOBIM,MG,2023RO005912,2023-07-05,76,540000.0,30976
17139,2022NME000010358,2022NE007847,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18836965000184,MUNICIPIO DE RAUL SOARES,MG,2022RO007888,2022-05-17,26,100000.0,15580
17140,2022NME000010359,2022NE007862,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18307454000175,MUNICIPIO DE SABINOPOLIS,MG,2022RO007903,2022-05-17,52,280000.0,15581
23960,2023NME000019509,2023NE006380,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219281.0,3,334041,33,CUSTEIO,40,01612564000148,CAMPO ALEGRE DO FIDALGO,PI,2023RO006416,2023-07-05,100,400000.0,30953
23961,2023NME000019510,2023NE006583,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,01616420000160,MUNICIPIO DE NOVORIZONTE,MG,2023RO006619,2023-07-05,71,310000.0,30954
23963,2023NME000019512,2023NE007802,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,01613123000160,MUNICIPIO DE SAO SEBASTIAO DO ANTA,MG,2023RO007838,2023-07-06,72,250000.0,30967
17138,2022NME000010357,,1,Minuta de Empenho,1,Empenho Original,AGUARDANDO_GERACAO_EMPENHO,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18039503000136,MUNICIPIO DE PASSA TEMPO,MG,,2022-04-21,30,120000.0,15577
23148,2022NME000016367,2022NE007795,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207645.0,4,444041,41,INVESTIMENTO,40,00699197000107,MUNICIPIO DE NOVA UNIAO,RO,2022RO007836,2022-05-17,39,300000.0,21749
15650,2022NME000008869,2022NE007809,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,3,334041,23,CUSTEIO,40,18316281000151,MUNICIPIO DE URUCANIA,MG,2022RO007850,2022-05-17,68,65000.0,15587
17146,2022NME000010365,2022NE007818,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01612503000180,MUNICIPIO DE JOSENOPOLIS,MG,2022RO007859,2022-05-17,13,140000.0,15590
17145,2022NME000010364,2022NE007821,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,01612479000180,MUNICIPIO DE PAI PEDRO,MG,2022RO007862,2022-05-17,58,140000.0,15589
17155,2022NME000010374,2022NE002409,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207002.0,4,444041,29,INVESTIMENTO,40,76970334000150,MUNICIPIO DE PARANACITY,PR,2022RO002450,2022-05-17,101,200000.0,15601
17157,2022NME000010376,2022NE002420,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207002.0,4,444041,29,INVESTIMENTO,40,76978881000181,MUNICIPIO DE TERRA RICA,PR,2022RO002461,2022-05-17,106,250000.0,15605
17154,2022NME000010373,2022NE002427,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207002.0,4,444041,29,INVESTIMENTO,40,76282680000145,MUNICIPIO DE MARIALVA,PR,2022RO002468,2022-05-17,100,100000.0,15600
17153,2022NME000010372,2022NE002435,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207002.0,4,444041,29,INVESTIMENTO,40,76247386000100,MUNICIPIO DE MARIA HELENA,PR,2022RO002476,2022-05-17,99,100000.0,15599
17148,2022NME000010367,2022NE005760,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207401.0,4,444041,35,INVESTIMENTO,40,29138286000158,MUNICIPIO DE NILOPOLIS,RJ,2022RO005801,2022-05-17,2,2200000.0,15593
17149,2022NME000010368,2022NE005762,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207401.0,4,444041,35,INVESTIMENTO,40,29138294000102,MUNICIPIO DE PARACAMBI,RJ,2022RO005803,2022-05-17,6,400000.0,15594
17150,2022NME000010369,2022NE005764,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207401.0,4,444041,35,INVESTIMENTO,40,39560008000148,MUNICIPIO DE QUATIS,RJ,2022RO005805,2022-05-17,4,739365.0,15595
17144,2022NME000010363,2022NE007828,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18404780000109,MUNICIPIO DE TEOFILO OTONI,MG,2022RO007869,2022-05-17,37,30000.0,15585
17156,2022NME000010375,2022NE008270,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,207002.0,4,444041,29,INVESTIMENTO,40,78092293000171,MUNICIPIO DE SANTA INES,PR,2022RO008311,2022-06-10,105,100000.0,15602
17147,2022NME000010366,2022NE008441,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,0188000000,T.ESPECIAIS,207646.0,4,444041,23,INVESTIMENTO,40,18836957000138,MUNICIPIO DE RIO CASCA,MG,2022RO008482,2022-06-10,27,50000.0,15592
23968,2023NME000019517,2023NE000197,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,18404921000185,MUNICIPIO DE MACHACALIS,MG,2023RO000233,2023-07-05,74,400000.0,30978
23964,2023NME000019513,2023NE001737,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,01612490000140,MUNICIPIO DE PADRE CARVALHO,MG,2023RO001773,2023-07-05,63,800000.0,30968
23967,2023NME000019516,2023NE006281,4,Enviado,1,Empenho Original,ENVIADA,170860,170860,COORD. ANALISE E INF TRANS FIN INTERGOV/STN,1000000000,T.ESPECIAIS,219120.0,3,334041,23,CUSTEIO,40,18401059000157,MUNICIPIO DE JOAO MONLEVADE,MG,2023RO006317,2023-07-05,22,350000.0,30977
